Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2015,2015 Annual Edition,Excessive Drinking,Missouri,14,16.1,-0.49,17.5,14.7
2015,2015 Annual Edition,Excessive Drinking,Montana,42,20.8,1.04,22.3,19.4
2015,2015 Annual Edition,Excessive Drinking,Nebraska,45,21.4,1.24,22.4,20.4
2015,2015 Annual Edition,Excessive Drinking,Nevada,26,17.6,0,19.7,15.5
2015,2015 Annual Edition,Excessive Drinking,New Hampshire,33,18.9,0.42,20.5,17.3
2015,2015 Annual Edition,Excessive Drinking,New Jersey,24,17.3,-0.1,18.4,16.2
2015,2015 Annual Edition,Excessive Drinking,New Mexico,9,15.1,-0.82,16.4,13.8
2015,2015 Annual Edition,Excessive Drinking,New York,16,16.5,-0.36,17.7,15.3
2015,2015 Annual Edition,Excessive Drinking,North Carolina,9,15.1,-0.82,16.2,14
2015,2015 Annual Edition,Excessive Drinking,North Dakota,50,25,2,26.8,23.2
2015,2015 Annual Edition,Excessive Drinking,Ohio,37,19.1,0.49,20.4,17.8
2015,2015 Annual Edition,Excessive Drinking,Oklahoma,5,13.5,-1.34,14.6,12.4
2015,2015 Annual Edition,Excessive Drinking,Oregon,33,18.9,0.42,20.3,17.4
2015,2015 Annual Edition,Excessive Drinking,Pennsylvania,28,17.7,0.03,18.8,16.6
2015,2015 Annual Edition,Excessive Drinking,Rhode Island,39,20.2,0.85,21.8,18.5
2015,2015 Annual Edition,Excessive Drinking,South Carolina,11,15.5,-0.69,16.5,14.5
2015,2015 Annual Edition,Excessive Drinking,South Dakota,30,18.3,0.23,19.9,16.6
2015,2015 Annual Edition,Excessive Drinking,Tennessee,2,11.6,-1.96,13.1,10
2015,2015 Annual Edition,Excessive Drinking,Texas,25,17.4,-0.07,18.5,16.3
2015,2015 Annual Edition,Excessive Drinking,Utah,3,12.1,-1.79,12.7,11.4
2015,2015 Annual Edition,Excessive Drinking,Vermont,41,20.6,0.98,21.9,19.3
2015,2015 Annual Edition,Excessive Drinking,Virginia,17,16.6,-0.33,17.7,15.5
2015,2015 Annual Edition,Excessive Drinking,Washington,32,18.8,0.39,19.9,17.6
2015,2015 Annual Edition,Excessive Drinking,West Virginia,1,10.3,-2,11.3,9.3
2015,2015 Annual Edition,Excessive Drinking,Wisconsin,49,23.3,1.86,24.8,21.9
2015,2015 Annual Edition,Excessive Drinking,Wyoming,31,18.5,0.29,20.4,16.5
2015,2015 Annual Edition,Excessive Drinking,United States,,17.6,,17.6,17.2
2015,2015 Annual Edition,Excessive Drinking,District of Columbia,,27.2,,29.9,24.5
2015,2015 Annual Edition,Fruits,Alaska,19,1.4,0.07,1.45,1.34
2015,2015 Annual Edition,Fruits,Alabama,46,1.15,-1.79,1.21,1.09
2015,2015 Annual Edition,Fruits,United States,,1.39,,1.4,1.38
2015,2015 Annual Edition,Fruits,Arkansas,43,1.21,-1.34,1.33,1.1
2015,2015 Annual Edition,Fruits,Arizona,26,1.36,-0.22,1.44,1.28
2015,2015 Annual Edition,Fruits,California,1,1.67,2,1.71,1.63
2015,2015 Annual Edition,Fruits,Colorado,10,1.47,0.6,1.5,1.44
2015,2015 Annual Edition,Fruits,Connecticut,6,1.5,0.82,1.54,1.45
2015,2015 Annual Edition,Fruits,District of Columbia,,1.56,,1.63,1.48
2015,2015 Annual Edition,Fruits,Delaware,31,1.32,-0.52,1.36,1.27
2015,2015 Annual Edition,Fruits,Florida,12,1.46,0.52,1.5,1.42
2015,2015 Annual Edition,Fruits,Georgia,33,1.29,-0.75,1.33,1.26
2015,2015 Annual Edition,Fruits,Hawaii,28,1.35,-0.3,1.39,1.31
2015,2015 Annual Edition,Fruits,Iowa,33,1.29,-0.75,1.32,1.25
2015,2015 Annual Edition,Fruits,Idaho,16,1.41,0.15,1.51,1.31
2015,2015 Annual Edition,Fruits,Illinois,8,1.49,0.75,1.55,1.44
2015,2015 Annual Edition,Fruits,Indiana,33,1.29,-0.75,1.33,1.26
2015,2015 Annual Edition,Fruits,Kansas,39,1.25,-1.04,1.29,1.21
2015,2015 Annual Edition,Fruits,Kentucky,45,1.16,-1.71,1.2,1.13
2015,2015 Annual Edition,Fruits,Louisiana,44,1.18,-1.57,1.26,1.1
2015,2015 Annual Edition,Fruits,Massachusetts,9,1.48,0.67,1.52,1.45
2015,2015 Annual Edition,Fruits,Maryland,16,1.41,0.15,1.44,1.38
2015,2015 Annual Edition,Fruits,Maine,6,1.5,0.82,1.54,1.46
2015,2015 Annual Edition,Fruits,Michigan,23,1.39,0,1.42,1.36
2015,2015 Annual Edition,Fruits,Minnesota,25,1.37,-0.15,1.4,1.33
2015,2015 Annual Edition,Fruits,Missouri,42,1.23,-1.19,1.27,1.19
2015,2015 Annual Edition,Fruits,Mississippi,47,1.13,-1.94,1.18,1.09
2015,2015 Annual Edition,Fruits,Montana,24,1.38,-0.07,1.42,1.34
2015,2015 Annual Edition,Fruits,North Carolina,41,1.24,-1.12,1.28,1.2
2015,2015 Annual Edition,Fruits,North Dakota,31,1.32,-0.52,1.37,1.27
2015,2015 Annual Edition,Fruits,Nebraska,26,1.36,-0.22,1.4,1.33
2015,2015 Annual Edition,Fruits,New Hampshire,2,1.54,1.12,1.61,1.47
2015,2015 Annual Edition,Fruits,New Jersey,15,1.42,0.22,1.45,1.39
2015,2015 Annual Edition,Fruits,New Mexico,29,1.33,-0.45,1.37,1.3
2015,2015 Annual Edition,Fruits,Nevada,14,1.44,0.37,1.51,1.38
2015,2015 Annual Edition,Fruits,New York,3,1.53,1.04,1.58,1.48
2015,2015 Annual Edition,Fruits,Ohio,37,1.27,-0.89,1.3,1.24
2015,2015 Annual Edition,Fruits,Oklahoma,49,1.07,-2,1.1,1.04
2015,2015 Annual Edition,Fruits,Oregon,4,1.52,0.97,1.58,1.46
2015,2015 Annual Edition,Fruits,Pennsylvania,19,1.4,0.07,1.44,1.35
2015,2015 Annual Edition,Fruits,Rhode Island,12,1.46,0.52,1.51,1.41
2015,2015 Annual Edition,Fruits,South Carolina,38,1.26,-0.97,1.3,1.23
2015,2015 Annual Edition,Fruits,South Dakota,36,1.28,-0.82,1.32,1.23
2015,2015 Annual Edition,Fruits,Tennessee,49,1.07,-2,1.1,1.03
2015,2015 Annual Edition,Fruits,Texas,39,1.25,-1.04,1.29,1.2
2015,2015 Annual Edition,Fruits,Utah,10,1.47,0.6,1.5,1.44
2015,2015 Annual Edition,Fruits,Virginia,16,1.41,0.15,1.45,1.38
2015,2015 Annual Edition,Fruits,Vermont,4,1.52,0.97,1.58,1.46
2015,2015 Annual Edition,Fruits,Washington,19,1.4,0.07,1.44,1.36
2015,2015 Annual Edition,Fruits,Wisconsin,19,1.4,0.07,1.44,1.35
2015,2015 Annual Edition,Fruits,West Virginia,48,1.08,-2,1.11,1.05
2015,2015 Annual Edition,Fruits,Wyoming,29,1.33,-0.45,1.37,1.28
2015,2015 Annual Edition,Heart Attack,Oklahoma,44,5.5,1.13,6,4.9
2015,2015 Annual Edition,Heart Attack,Oregon,28,4.6,0.21,5.2,3.9
2015,2015 Annual Edition,Heart Attack,Pennsylvania,32,4.8,0.41,5.2,4.3
2015,2015 Annual Edition,Heart Attack,Rhode Island,19,4.2,-0.21,4.8,3.7
2015,2015 Annual Edition,Heart Attack,South Carolina,28,4.6,0.21,5.1,4.2
2015,2015 Annual Edition,Heart Attack,South Dakota,37,5.1,0.72,5.9,4.3
2015,2015 Annual Edition,Heart Attack,Tennessee,46,5.7,1.33,6.4,5
2015,2015 Annual Edition,Heart Attack,Texas,7,3.7,-0.72,4.1,3.2
2015,2015 Annual Edition,Heart Attack,Utah,1,2.9,-1.54,3.2,2.6
2015,2015 Annual Edition,Heart Attack,Vermont,12,3.8,-0.62,4.3,3.3
2015,2015 Annual Edition,Heart Attack,Virginia,19,4.2,-0.21,4.6,3.7
2015,2015 Annual Edition,Heart Attack,Washington,12,3.8,-0.62,4.2,3.3
2015,2015 Annual Edition,Heart Attack,West Virginia,50,7.4,2,8.1,6.7
2015,2015 Annual Edition,Heart Attack,Wisconsin,7,3.7,-0.72,4.3,3.1
2015,2015 Annual Edition,Heart Attack,Wyoming,28,4.6,0.21,5.2,4
2015,2015 Annual Edition,Heart Attack,United States,,4.4,,4.5,4.3
2015,2015 Annual Edition,Heart Attack,District of Columbia,,2.6,,3.3,1.9
2015,2015 Annual Edition,Heart Attack,Alabama,47,5.9,1.54,6.5,5.2
2015,2015 Annual Edition,Heart Attack,Alaska,5,3.3,-1.13,4,2.6
2015,2015 Annual Edition,Heart Attack,Arizona,25,4.4,0,4.8,3.9
2015,2015 Annual Edition,Heart Attack,Arkansas,48,6.7,2,7.6,5.8
2015,2015 Annual Edition,Heart Attack,California,6,3.5,-0.92,3.9,3.1
2015,2015 Annual Edition,Heart Attack,Colorado,2,3.1,-1.33,3.4,2.8
2015,2015 Annual Edition,Heart Attack,Connecticut,7,3.7,-0.72,4.2,3.3
2015,2015 Annual Edition,Heart Attack,Delaware,35,5,0.62,5.8,4.3
2015,2015 Annual Edition,Heart Attack,Florida,41,5.3,0.92,5.8,4.8
2015,2015 Annual Edition,Heart Attack,Georgia,27,4.5,0.1,5.1,3.9
2015,2015 Annual Edition,Heart Attack,Hawaii,2,3.1,-1.33,3.6,2.6
2015,2015 Annual Edition,Heart Attack,Idaho,7,3.7,-0.72,4.2,3.1
2015,2015 Annual Edition,Heart Attack,Illinois,7,3.7,-0.72,4.3,3.1
2015,2015 Annual Edition,Heart Attack,Indiana,35,5,0.62,5.4,4.5
2015,2015 Annual Edition,Heart Attack,Iowa,25,4.4,0,4.9,3.9
2015,2015 Annual Edition,Heart Attack,Kansas,19,4.2,-0.21,4.6,3.9
2015,2015 Annual Edition,Heart Attack,Kentucky,49,6.8,2,7.5,6.1
2015,2015 Annual Edition,Heart Attack,Louisiana,39,5.2,0.82,5.7,4.6
2015,2015 Annual Edition,Heart Attack,Maine,44,5.5,1.13,6.1,4.9
2015,2015 Annual Edition,Heart Attack,Maryland,2,3.1,-1.33,3.5,2.8
2015,2015 Annual Edition,Heart Attack,Massachusetts,18,4.1,-0.31,4.5,3.7
2015,2015 Annual Edition,Heart Attack,Michigan,39,5.2,0.82,5.7,4.7
2015,2015 Annual Edition,Heart Attack,Minnesota,12,3.8,-0.62,4.1,3.4
2015,2015 Annual Edition,Heart Attack,Mississippi,34,4.9,0.51,5.6,4.1
2015,2015 Annual Edition,Heart Attack,Missouri,42,5.4,1.03,6.1,4.7
2015,2015 Annual Edition,Heart Attack,Montana,19,4.2,-0.21,4.7,3.6
2015,2015 Annual Edition,Heart Attack,Nebraska,12,3.8,-0.62,4.1,3.5
2015,2015 Annual Edition,Heart Attack,Nevada,32,4.8,0.41,5.7,3.9
2015,2015 Annual Edition,Heart Attack,New Hampshire,12,3.8,-0.62,4.4,3.3
2015,2015 Annual Edition,Heart Attack,New Jersey,19,4.2,-0.21,4.7,3.7
2015,2015 Annual Edition,Heart Attack,New Mexico,19,4.2,-0.21,4.7,3.7
2015,2015 Annual Edition,Heart Attack,New York,12,3.8,-0.62,4.3,3.3
2015,2015 Annual Edition,Heart Attack,North Carolina,37,5.1,0.72,5.6,4.5
2015,2015 Annual Edition,Heart Attack,North Dakota,28,4.6,0.21,5.2,4
2015,2015 Annual Edition,Heart Attack,Ohio,42,5.4,1.03,5.9,4.8
2015,2015 Annual Edition,Heart Disease,Alabama,45,5.6,1.4,6.1,5
2015,2015 Annual Edition,Heart Disease,Alaska,1,2.4,-1.81,2.9,1.9
2015,2015 Annual Edition,Heart Disease,Arizona,17,4,-0.2,4.4,3.7
2015,2015 Annual Edition,Heart Disease,Arkansas,48,6.2,2,7,5.4
2015,2015 Annual Edition,Heart Disease,California,11,3.7,-0.5,4.2,3.3
2015,2015 Annual Edition,Heart Disease,Colorado,3,3,-1.2,3.3,2.7
2015,2015 Annual Edition,Heart Disease,Connecticut,11,3.7,-0.5,4.2,3.2
2015,2015 Annual Edition,Heart Disease,Delaware,35,4.8,0.6,5.5,4
2015,2015 Annual Edition,Heart Disease,Florida,41,5.4,1.2,5.9,4.8
2015,2015 Annual Edition,Heart Disease,Georgia,22,4.1,-0.1,4.7,3.6
2015,2015 Annual Edition,Heart Disease,Hawaii,5,3.4,-0.8,4,2.8
2015,2015 Annual Edition,Heart Disease,Idaho,5,3.4,-0.8,3.9,2.8
2015,2015 Annual Edition,Heart Disease,Illinois,8,3.6,-0.6,4.1,3
2015,2015 Annual Edition,Heart Disease,Indiana,32,4.6,0.4,5,4.1
2015,2015 Annual Edition,Heart Disease,Iowa,22,4.1,-0.1,4.6,3.7
2015,2015 Annual Edition,Heart Disease,Kansas,25,4.2,0,4.6,3.9
2015,2015 Annual Edition,Heart Disease,Kentucky,47,6,1.81,6.6,5.4
2015,2015 Annual Edition,Heart Disease,Louisiana,48,6.2,2,6.8,5.5
2015,2015 Annual Edition,Heart Disease,Maine,41,5.4,1.2,5.9,4.8
2015,2015 Annual Edition,Heart Disease,Maryland,4,3.2,-1,3.6,2.9
2015,2015 Annual Edition,Heart Disease,Massachusetts,30,4.3,0.1,4.8,3.8
2015,2015 Annual Edition,Heart Disease,Michigan,41,5.4,1.2,5.9,4.8
2015,2015 Annual Edition,Heart Disease,Minnesota,7,3.5,-0.7,3.8,3.2
2015,2015 Annual Edition,Heart Disease,Mississippi,33,4.7,0.5,5.4,4
2015,2015 Annual Edition,Heart Disease,Missouri,35,4.8,0.6,5.4,4.1
2015,2015 Annual Edition,Heart Disease,Montana,8,3.6,-0.6,4.1,3.1
2015,2015 Annual Edition,Heart Disease,Nebraska,15,3.9,-0.3,4.3,3.6
2015,2015 Annual Edition,Heart Disease,Nevada,33,4.7,0.5,5.7,3.7
2015,2015 Annual Edition,Heart Disease,New Hampshire,25,4.2,0,4.8,3.6
2015,2015 Annual Edition,Heart Disease,New Jersey,31,4.4,0.2,4.9,3.9
2015,2015 Annual Edition,Heart Disease,New Mexico,15,3.9,-0.3,4.4,3.3
2015,2015 Annual Edition,Heart Disease,New York,25,4.2,0,4.7,3.6
2015,2015 Annual Edition,Heart Disease,North Carolina,39,5,0.8,5.5,4.4
2015,2015 Annual Edition,Heart Disease,North Dakota,17,4,-0.2,4.6,3.5
2015,2015 Annual Edition,Heart Disease,Ohio,35,4.8,0.6,5.3,4.3
2015,2015 Annual Edition,Heart Disease,Oklahoma,41,5.4,1.2,5.9,4.9
2015,2015 Annual Edition,Heart Disease,Oregon,17,4,-0.2,4.5,3.4
2015,2015 Annual Edition,Heart Disease,Pennsylvania,40,5.1,0.9,5.5,4.6
2015,2015 Annual Edition,Heart Disease,Rhode Island,25,4.2,0,4.7,3.6
2015,2015 Annual Edition,Heart Disease,South Carolina,35,4.8,0.6,5.3,4.3
2015,2015 Annual Edition,Heart Disease,South Dakota,25,4.2,0,4.8,3.6
2015,2015 Annual Edition,Heart Disease,Tennessee,45,5.6,1.4,6.3,4.9
2015,2015 Annual Edition,Heart Disease,Texas,11,3.7,-0.5,4.1,3.3
2015,2015 Annual Edition,Heart Disease,Utah,2,2.5,-1.71,2.8,2.3
2015,2015 Annual Edition,Heart Disease,Vermont,22,4.1,-0.1,4.6,3.5
2015,2015 Annual Edition,Heart Disease,Virginia,17,4,-0.2,4.4,3.5
2015,2015 Annual Edition,Heart Disease,Washington,8,3.6,-0.6,4,3.2
2015,2015 Annual Edition,Heart Disease,West Virginia,50,7.8,2,8.5,7
2015,2015 Annual Edition,Heart Disease,Wisconsin,11,3.7,-0.5,4.3,3.2
2015,2015 Annual Edition,Heart Disease,Wyoming,17,4,-0.2,4.5,3.5
2015,2015 Annual Edition,Heart Disease,United States,,4.2,,4.4,4.2
2015,2015 Annual Edition,Heart Disease,District of Columbia,,2.4,,3,1.9
2015,2015 Annual Edition,High Blood Pressure,Alaska,12,29.8,-0.41,31.7,28
2015,2015 Annual Edition,High Blood Pressure,Alabama,49,40.3,2,42,38.7
2015,2015 Annual Edition,High Blood Pressure,United States,,31.4,,32.7,32.1
2015,2015 Annual Edition,High Blood Pressure,Arkansas,44,38.7,1.87,40.5,36.8
2015,2015 Annual Edition,High Blood Pressure,Arizona,18,30.7,-0.18,33,28.4
2015,2015 Annual Edition,High Blood Pressure,California,5,28.7,-0.69,29.8,27.6
2015,2015 Annual Edition,High Blood Pressure,Colorado,2,26.3,-1.31,27.2,25.4
2015,2015 Annual Edition,High Blood Pressure,Connecticut,23,31.3,-0.03,32.7,29.9
2015,2015 Annual Edition,High Blood Pressure,District of Columbia,,28.4,,30.2,26.6
2015,2015 Annual Edition,High Blood Pressure,Delaware,41,35.6,1.08,37.3,33.9
2015,2015 Annual Edition,High Blood Pressure,Florida,37,34.6,0.82,35.7,33.5
2015,2015 Annual Edition,High Blood Pressure,Georgia,39,35,0.92,36.4,33.7
2015,2015 Annual Edition,High Blood Pressure,Hawaii,4,28.5,-0.74,29.9,27
2015,2015 Annual Edition,High Blood Pressure,Iowa,25,31.4,0,32.6,30.1
2015,2015 Annual Edition,High Blood Pressure,Idaho,8,29.4,-0.51,31.1,27.8
2015,2015 Annual Edition,High Blood Pressure,Illinois,13,30.1,-0.33,31.8,28.5
2015,2015 Annual Edition,High Blood Pressure,Indiana,33,33.5,0.54,34.6,32.4
2015,2015 Annual Edition,High Blood Pressure,Kansas,23,31.3,-0.03,32,30.6
2015,2015 Annual Edition,High Blood Pressure,Kentucky,46,39.1,1.98,40.4,37.7
2015,2015 Annual Edition,High Blood Pressure,Louisiana,47,39.8,2,41.8,37.8
2015,2015 Annual Edition,High Blood Pressure,Massachusetts,8,29.4,-0.51,30.5,28.3
2015,2015 Annual Edition,High Blood Pressure,Maryland,31,32.8,0.36,33.9,31.6
2015,2015 Annual Edition,High Blood Pressure,Maine,32,33.3,0.49,34.6,32
2015,2015 Annual Edition,High Blood Pressure,Michigan,37,34.6,0.82,35.7,33.5
2015,2015 Annual Edition,High Blood Pressure,Minnesota,3,27,-1.13,28.4,25.7
2015,2015 Annual Edition,High Blood Pressure,Missouri,28,32,0.15,33.6,30.5
2015,2015 Annual Edition,High Blood Pressure,Mississippi,48,40.2,2,41.8,38.6
2015,2015 Annual Edition,High Blood Pressure,Montana,7,29.3,-0.54,30.5,28.1
2015,2015 Annual Edition,High Blood Pressure,North Carolina,40,35.5,1.05,36.8,34.2
2015,2015 Annual Edition,High Blood Pressure,North Dakota,11,29.7,-0.44,31.1,28.4
2015,2015 Annual Edition,High Blood Pressure,Nebraska,15,30.3,-0.28,31.4,29.2
2015,2015 Annual Edition,High Blood Pressure,New Hampshire,13,30.1,-0.33,31.5,28.7
2015,2015 Annual Edition,High Blood Pressure,New Jersey,20,31.1,-0.08,32.2,29.9
2015,2015 Annual Edition,High Blood Pressure,New Mexico,10,29.5,-0.49,30.8,28.2
2015,2015 Annual Edition,High Blood Pressure,Nevada,17,30.6,-0.21,32.9,28.4
2015,2015 Annual Edition,High Blood Pressure,New York,26,31.5,0.03,32.8,30.3
2015,2015 Annual Edition,High Blood Pressure,Ohio,33,33.5,0.54,34.7,32.3
2015,2015 Annual Edition,High Blood Pressure,Oklahoma,42,37.5,1.56,38.8,36.2
2015,2015 Annual Edition,High Blood Pressure,Oregon,27,31.8,0.1,33.4,30.3
2015,2015 Annual Edition,High Blood Pressure,Pennsylvania,35,33.7,0.59,34.8,32.6
2015,2015 Annual Edition,High Blood Pressure,Rhode Island,36,33.8,0.62,35.3,32.3
2015,2015 Annual Edition,High Blood Pressure,South Carolina,43,38.4,1.8,39.7,37.1
2015,2015 Annual Edition,High Blood Pressure,South Dakota,18,30.7,-0.18,32.4,29
2015,2015 Annual Edition,High Blood Pressure,Tennessee,45,38.8,1.9,40.6,37.1
2015,2015 Annual Edition,High Blood Pressure,Texas,22,31.2,-0.05,32.5,29.9
2015,2015 Annual Edition,High Blood Pressure,Utah,1,24.2,-1.85,25.1,23.3
2015,2015 Annual Edition,High Blood Pressure,Virginia,30,32.5,0.28,33.7,31.2
2015,2015 Annual Edition,High Blood Pressure,Vermont,20,31.1,-0.08,32.4,29.7
2015,2015 Annual Edition,High Blood Pressure,Washington,16,30.4,-0.26,31.5,29.3
2015,2015 Annual Edition,High Blood Pressure,Wisconsin,29,32.3,0.23,34,30.5
2015,2015 Annual Edition,High Blood Pressure,West Virginia,50,41,2,42.4,39.5
2015,2015 Annual Edition,High Blood Pressure,Wyoming,5,28.7,-0.69,30.1,27.3
2015,2015 Annual Edition,High Cholesterol,Alaska,27,38.6,0.08,40.9,36.4
2015,2015 Annual Edition,High Cholesterol,Alabama,50,44.4,2,46.2,42.5
2015,2015 Annual Edition,High Cholesterol,United States,,38.4,,38.9,38.3
2015,2015 Annual Edition,High Cholesterol,Arkansas,46,42.4,1.59,44.5,40.4
2015,2015 Annual Edition,High Cholesterol,Arizona,35,39.7,0.52,42.5,36.9
2015,2015 Annual Edition,High Cholesterol,California,20,37.7,-0.28,39.1,36.3
2015,2015 Annual Edition,High Cholesterol,Colorado,3,34.8,-1.43,35.9,33.7
2015,2015 Annual Edition,High Cholesterol,Connecticut,22,37.8,-0.24,39.5,36.2
2015,2015 Annual Edition,High Cholesterol,District of Columbia,,34,,36.1,31.9
2015,2015 Annual Edition,High Cholesterol,Delaware,39,40.6,0.88,42.5,38.7
2015,2015 Annual Edition,High Cholesterol,Florida,38,40.3,0.76,41.6,39.1
2015,2015 Annual Edition,High Cholesterol,Georgia,23,38.1,-0.12,39.7,36.6
2015,2015 Annual Edition,High Cholesterol,Hawaii,4,34.9,-1.39,36.6,33.3
2015,2015 Annual Edition,High Cholesterol,Iowa,43,41.1,1.07,42.5,39.6
2015,2015 Annual Edition,High Cholesterol,Idaho,25,38.4,0,40.5,36.4
2015,2015 Annual Edition,High Cholesterol,Illinois,11,36.6,-0.72,38.5,34.7
2015,2015 Annual Edition,High Cholesterol,Indiana,37,39.8,0.56,41.1,38.5
2015,2015 Annual Edition,High Cholesterol,Kansas,23,38.1,-0.12,38.9,37.3
2015,2015 Annual Edition,High Cholesterol,Kentucky,49,43.2,1.91,44.7,41.7
2015,2015 Annual Edition,High Cholesterol,Louisiana,41,40.7,0.92,42.8,38.5
2015,2015 Annual Edition,High Cholesterol,Massachusetts,10,36.5,-0.76,37.7,35.2
2015,2015 Annual Edition,High Cholesterol,Maryland,16,37,-0.56,38.4,35.7
2015,2015 Annual Edition,High Cholesterol,Maine,35,39.7,0.52,41.1,38.2
2015,2015 Annual Edition,High Cholesterol,Michigan,39,40.6,0.88,41.8,39.4
2015,2015 Annual Edition,High Cholesterol,Minnesota,2,33.6,-1.91,35.2,32
2015,2015 Annual Edition,High Cholesterol,Missouri,32,38.8,0.16,40.6,37
2015,2015 Annual Edition,High Cholesterol,Mississippi,45,41.9,1.39,43.7,40.2
2015,2015 Annual Edition,High Cholesterol,Montana,7,35.7,-1.07,37.1,34.3
2015,2015 Annual Edition,High Cholesterol,North Carolina,42,41,1.03,42.4,39.5
2015,2015 Annual Edition,High Cholesterol,North Dakota,9,36.4,-0.8,38,34.9
2015,2015 Annual Edition,High Cholesterol,Nebraska,18,37.4,-0.4,38.6,36.1
2015,2015 Annual Edition,High Cholesterol,New Hampshire,13,36.7,-0.68,38.3,35.1
2015,2015 Annual Edition,High Cholesterol,New Jersey,34,39.2,0.32,40.5,37.9
2015,2015 Annual Edition,High Cholesterol,New Mexico,15,36.8,-0.64,38.3,35.2
2015,2015 Annual Edition,High Cholesterol,Nevada,27,38.6,0.08,41.2,35.9
2015,2015 Annual Edition,High Cholesterol,New York,33,39.1,0.28,40.5,37.6
2015,2015 Annual Edition,High Cholesterol,Ohio,19,37.5,-0.36,38.8,36.2
2015,2015 Annual Edition,High Cholesterol,Oklahoma,44,41.2,1.11,42.6,39.7
2015,2015 Annual Edition,High Cholesterol,Oregon,16,37,-0.56,38.7,35.3
2015,2015 Annual Edition,High Cholesterol,Pennsylvania,26,38.5,0.04,39.8,37.2
2015,2015 Annual Edition,High Cholesterol,Rhode Island,30,38.7,0.12,40.3,37
2015,2015 Annual Edition,High Cholesterol,South Carolina,47,42.6,1.67,44,41.2
2015,2015 Annual Edition,High Cholesterol,South Dakota,11,36.6,-0.72,38.7,34.5
2015,2015 Annual Edition,High Cholesterol,Tennessee,30,38.7,0.12,40.6,36.8
2015,2015 Annual Edition,High Cholesterol,Texas,20,37.7,-0.28,39.3,36.1
2015,2015 Annual Edition,High Cholesterol,Utah,1,33.4,-1.99,34.6,32.3
2015,2015 Annual Edition,High Cholesterol,Virginia,27,38.6,0.08,40.1,37.1
2015,2015 Annual Edition,High Cholesterol,Vermont,6,35.2,-1.27,36.7,33.7
2015,2015 Annual Edition,High Cholesterol,Washington,13,36.7,-0.68,38,35.4
2015,2015 Annual Edition,High Cholesterol,Wisconsin,8,36.2,-0.88,38.2,34.3
2015,2015 Annual Edition,High Cholesterol,West Virginia,48,42.9,1.79,44.5,41.3
2015,2015 Annual Edition,High Cholesterol,Wyoming,5,35,-1.35,36.7,33.4
2015,2015 Annual Edition,High Health Status,Alabama,47,44.7,-1.7,46.2,43.1
